order_id,product_id,new_name,category,price,final_price,status,user_id
5647,6647,Fan v1,Home Appliances,6299.29,5850.0506,Completed,14840.0
5648,6648,Table v1,Furniture,656.06,623.5355999999999,Completed,14487.0
5649,6649,Laptop v1,Electronics,6427.09,5212.0836,Completed,13492.0
5650,6650,Shoes v1,Clothing,6296.67,5011.7432,Completed,14889.0
5651,6651,Jeans v1,Clothing,4152.28,4130.826,Completed,11519.0
5652,6652,Tablet v1,Electronics,5967.23,5600.1856,Completed,14620.0
5653,6653,Sofa v1,Furniture,2792.69,2242.0353999999998,Completed,13153.0
5656,6656,Jacket v1,Clothing,4294.16,3996.2351999999996,Completed,12567.0
5657,6657,Tablet v1,Electronics,3251.95,2605.9709999999995,Completed,13308.0
5658,6658,Shoes v1,Clothing,1330.65,1152.4942,Completed,14343.0
5659,6659,Mobile v1,Electronics,6239.38,5753.774399999999,Completed,10979.0
5660,6660,Pen v1,Office Supplies,1136.07,1006.481,Completed,11269.0
5661,6661,Mobile v1,Electronics,482.43,392.56239999999997,Completed,13873.0
5662,6662,Shirt v1,Clothing,1102.88,1174.218,Completed,14382.0
5663,6663,Laptop v1,Electronics,5991.83,5644.235,Completed,13253.0
5664,6664,Vacuum v1,Home Appliances,5086.86,4056.4623999999994,Completed,13666.0
5665,6665,Vacuum v1,Home Appliances,1400.2,1111.9966,Completed,12547.0
5666,6666,Marker v1,Office Supplies,1738.65,1387.4204,Completed,13974.0
5668,6668,Shirt v1,Clothing,1865.02,1694.421,Completed,13657.0
5669,6669,Printer v1,Office Supplies,566.67,621.8953999999999,Completed,13975.0
5670,6670,Vacuum v1,Home Appliances,2702.42,2326.3228,Completed,11815.0
5671,6671,Headphones v1,Electronics,5400.29,5440.661399999999,Completed,11346.0
5672,6672,Marker v1,Office Supplies,1978.52,1579.2176,Completed,14317.0
5673,6673,Laptop v1,Electronics,1460.36,1233.8079999999998,Completed,10391.0
5674,6674,Laptop v1,Electronics,3817.12,3519.7984,Completed,14302.0
5675,6675,Mobile v1,Electronics,2170.42,2184.6874,Completed,10645.0
5677,6677,Tablet v1,Electronics,124.26,128.5964,Completed,12683.0
5678,6678,Pen v1,Office Supplies,418.84,356.13579999999996,Completed,11618.0
5679,6679,Sofa v1,Furniture,369.52,409.5308,Completed,13272.0
5681,6681,Shirt v1,Clothing,2340.27,2068.8704,Completed,14751.0
5682,6682,Notebook v1,Office Supplies,6304.69,5789.3042,Completed,10845.0
5683,6683,Vacuum v1,Home Appliances,5529.06,4399.6064,Completed,11295.0
5684,6684,Mixer v1,Home Appliances,1779.97,1837.791,Completed,10411.0
5685,6685,Chair v1,Furniture,239.17,194.38139999999999,Completed,10927.0
5689,6689,Jacket v1,Clothing,5241.98,4968.071399999999,Completed,11027.0
5691,6691,Jacket v1,Clothing,5551.8,5224.8158,Completed,14822.0
5694,6694,Headphones v1,Electronics,6822.96,5477.146999999999,Completed,11608.0
5695,6695,Shirt v1,Clothing,4361.91,3708.4213999999997,Completed,14186.0
5698,6698,Jacket v1,Clothing,4629.67,4230.984399999999,Completed,14201.0
5699,6699,Shirt v1,Clothing,2834.03,3117.3004,Completed,13857.0
5701,6701,Tablet v1,Electronics,166.82,145.69459999999998,Completed,10901.0
5702,6702,Jacket v1,Clothing,159.28,171.7962,Completed,10631.0
5703,6703,Headphones v1,Electronics,1519.76,1616.3993999999998,Completed,12254.0
5706,6706,Shirt v1,Clothing,5859.43,5769.728,Completed,14297.0
5709,6709,Printer v1,Office Supplies,2535.5,2125.2862,Completed,12818.0
5710,6710,Marker v1,Office Supplies,5757.86,4806.2108,Completed,13763.0
5711,6711,Vacuum v1,Home Appliances,5354.67,5196.3778,Completed,13823.0
5712,6712,Laptop v1,Electronics,7056.98,5801.4936,Completed,13362.0
5713,6713,Microwave v1,Home Appliances,3606.25,3975.6559999999995,Completed,10490.0
5714,6714,Shirt v1,Clothing,4766.38,5286.459,Completed,12030.0
5716,6716,Chair v1,Furniture,3922.53,3394.3172,Completed,12541.0
5717,6717,Mixer v1,Home Appliances,4749.72,4169.0815999999995,Completed,14020.0
5718,6718,Shoes v1,Clothing,1297.43,1153.4618,Completed,10726.0
5719,6719,Notebook v1,Office Supplies,4124.67,4171.9254,Completed,14258.0
5720,6720,Shoes v1,Clothing,5589.7,5217.4998,Completed,13691.0
5722,6722,Tablet v1,Electronics,3669.91,3831.6015999999995,Completed,14416.0
5724,6724,Desk v1,Furniture,6569.19,5260.1449999999995,Completed,13478.0
5726,6726,Vacuum v1,Home Appliances,4724.58,4397.3054,Completed,10589.0
5727,6727,Vacuum v1,Home Appliances,1348.74,1240.6992,Completed,11266.0
5728,6728,Headphones v1,Electronics,5176.71,5362.533600000001,Completed,13573.0
5729,6729,Pen v1,Office Supplies,5656.94,5840.469,Completed,11213.0
5730,6730,Pen v1,Office Supplies,5633.32,5116.6334,Completed,14125.0
5731,6731,Tablet v1,Electronics,5343.43,4857.3874000000005,Completed,10527.0
5733,6733,Jeans v1,Clothing,3694.87,3104.3558,Completed,12357.0
5734,6734,Desk v1,Furniture,1145.45,1092.5738,Completed,11649.0
5736,6736,Fan v1,Home Appliances,507.74,407.1708,Completed,11241.0
5737,6737,,Office Supplies,3690.51,3334.3495999999996,Completed,11154.0
5738,6738,Microwave v1,Home Appliances,2914.15,2406.0908,Completed,10167.0
5740,6740,Shirt v1,Clothing,4726.62,4315.5314,Completed,10069.0
5743,6743,Mixer v1,Home Appliances,335.01,374.4848,Completed,14613.0
5744,6744,Headphones v1,Electronics,2377.1,2088.4938,Completed,14001.0
5745,6745,Sofa v1,Furniture,4595.74,4136.749599999999,Completed,14967.0
5746,6746,Sofa v1,Furniture,4279.46,4144.6792,Completed,12085.0
5747,6747,Printer v1,Office Supplies,359.05,345.2326,Completed,14710.0
5748,6748,Tablet v1,Electronics,4664.65,4565.8566,Completed,14146.0
5749,6749,Sofa v1,Furniture,182.49,156.76299999999998,Completed,13508.0
5750,6750,Vacuum v1,Home Appliances,4755.11,5204.779399999999,Completed,13101.0
5751,6751,Notebook v1,Office Supplies,605.69,662.275,Completed,12631.0
5752,6752,Mixer v1,Home Appliances,3871.58,4010.1237999999994,Completed,12099.0
5753,6753,Headphones v1,Electronics,2027.0,2094.7714,Completed,12351.0
5754,6754,Shirt v1,Clothing,3376.63,3323.1159999999995,Completed,13232.0
5755,6755,Marker v1,Office Supplies,5873.47,4859.9716,Completed,11911.0
5756,6756,Chair v1,Furniture,1477.47,1374.6646,Completed,11701.0
5757,6757,Vacuum v1,Home Appliances,3266.36,3240.1501999999996,Completed,14003.0
5758,6758,,Electronics,1607.69,1388.8364,Completed,12663.0
5759,6759,Pen v1,Office Supplies,647.6,597.9649999999999,Completed,14568.0
5760,6760,Jeans v1,Clothing,2667.23,2552.3399999999997,Completed,13712.0
5761,6761,Microwave v1,Home Appliances,465.04,383.5,Completed,11015.0
5762,6762,Jacket v1,Clothing,4853.84,4136.844,Completed,14916.0
5763,6763,Notebook v1,Office Supplies,5564.18,4613.5522,Completed,11226.0
5764,6764,Mixer v1,Home Appliances,4771.25,3849.9741999999997,Completed,12336.0
5766,6766,Jeans v1,Clothing,5199.07,5289.6096,Completed,12173.0
5767,6767,Tablet v1,Electronics,1758.18,1544.7615999999998,Completed,14019.0
5768,6768,Fan v1,Home Appliances,6049.57,5286.3056,Completed,12424.0
5769,6769,Marker v1,Office Supplies,6625.22,5598.545399999999,Completed,10626.0
5770,6770,Shirt v1,Clothing,1336.14,1067.0149999999999,Completed,13592.0
5771,6771,Shoes v1,Clothing,5896.3,5675.1982,Completed,12720.0
5772,6772,Jeans v1,Clothing,3944.55,3249.2715999999996,Completed,11513.0
5773,6773,Pen v1,Office Supplies,4700.63,3979.845,Completed,12543.0
5774,6774,Shirt v1,Clothing,892.53,723.0803999999999,Completed,10959.0
5775,6775,Marker v1,Office Supplies,3508.4,3868.6654,Completed,12504.0
5777,6777,Tablet v1,Electronics,6829.57,5567.3816,Completed,12893.0
5778,6778,Marker v1,Office Supplies,748.4,673.6855999999999,Completed,10737.0
5780,6780,Pen v1,Office Supplies,4057.61,3905.5049999999997,Completed,10236.0
5781,6781,Mobile v1,Electronics,5742.13,4796.8062,Completed,11253.0
5782,6782,Notebook v1,Office Supplies,3196.29,3078.6081999999997,Completed,14362.0
5784,6784,Chair v1,Furniture,1822.29,1848.411,Completed,10190.0
5786,6786,Shoes v1,Clothing,2047.84,2011.6403999999998,Completed,10421.0
5787,6787,Jacket v1,Clothing,6604.31,5231.6008,Completed,12656.0
5789,6789,Marker v1,Office Supplies,2145.18,2023.6527999999998,Completed,13878.0
5791,6791,Shoes v1,Clothing,7096.68,5629.1546,Completed,14335.0
5792,6792,Vacuum v1,Home Appliances,2349.45,2263.5586,Completed,12904.0
5793,6793,Desk v1,Furniture,2092.91,2052.3976,Completed,14421.0
5795,6795,Tablet v1,Electronics,4432.54,4583.297,Completed,11430.0
5796,6796,Pen v1,Office Supplies,3479.48,3335.1402,Completed,12430.0
5797,6797,Sofa v1,Furniture,308.35,344.7488,Completed,14571.0
5798,6798,Shirt v1,Clothing,6928.61,5483.2358,Completed,14618.0
5799,6799,Pen v1,Office Supplies,2431.52,2673.9626,Completed,14818.0
5800,6800,Shoes v1,Clothing,2425.19,2249.7408,Completed,14337.0
5801,6801,Jacket v1,Clothing,1977.11,2064.6578,Completed,14563.0
5803,6803,Shoes v1,Clothing,2235.08,2334.7243999999996,Completed,11597.0
5804,6804,Notebook v1,Office Supplies,1267.04,1204.0366,Completed,11557.0
5805,6805,Mobile v1,Electronics,472.45,398.53319999999997,Completed,14651.0
5806,6806,Notebook v1,Office Supplies,935.6,855.6062,Completed,13096.0
5808,6808,Pen v1,Office Supplies,1870.94,1547.6879999999999,Completed,13818.0
5809,6809,Vacuum v1,Home Appliances,2270.77,2075.6082,Completed,13295.0
5811,6811,Vacuum v1,Home Appliances,1411.88,1179.2448,Completed,12741.0
5813,6813,Marker v1,Office Supplies,974.8,782.7176000000001,Completed,10126.0
5817,6817,Shoes v1,Clothing,3468.09,3193.6463999999996,Completed,10944.0
5818,6818,Notebook v1,Office Supplies,3929.94,3271.4909999999995,Completed,10888.0
5819,6819,Marker v1,Office Supplies,5516.18,5433.2155999999995,Completed,10985.0
5820,6820,Jacket v1,Clothing,5812.9,5120.0199999999995,Completed,13200.0
5823,6823,Printer v1,Office Supplies,2807.21,3010.4868,Completed,13683.0
5824,6824,Shirt v1,Clothing,1938.55,1686.4678,Completed,14777.0
5825,6825,Tablet v1,Electronics,4588.29,4622.6146,Completed,14277.0
5826,6826,Shoes v1,Clothing,2273.46,2095.1018,Completed,10178.0
5828,6828,Mobile v1,Electronics,5830.49,5341.541399999999,Completed,12005.0
5829,6829,Laptop v1,Electronics,3070.55,3125.8081999999995,Completed,13669.0
5830,6830,Vacuum v1,Home Appliances,4411.59,3996.2587999999996,Completed,13679.0
5831,6831,Tablet v1,Electronics,2661.82,2677.7976,Completed,13610.0
5833,6833,Jacket v1,Clothing,3499.99,3645.079,Completed,12686.0
5834,6834,Jeans v1,Clothing,5174.06,4109.0786,Completed,13452.0
5835,6835,Shirt v1,Clothing,869.43,895.0772,Completed,13032.0
5837,6837,Laptop v1,Electronics,4767.38,3982.8068,Completed,10505.0
5838,6838,Jeans v1,Clothing,5373.41,5499.330999999999,Completed,10096.0
5839,6839,Mixer v1,Home Appliances,2027.97,2063.7727999999997,Completed,14513.0
5840,6840,Sofa v1,Furniture,393.63,414.9706,Completed,10721.0
5841,6841,Mobile v1,Electronics,306.48,268.70959999999997,Completed,12590.0
5842,6842,Microwave v1,Home Appliances,5109.39,5258.1862,Completed,13350.0
5843,6843,Printer v1,Office Supplies,3675.77,3686.084,Completed,11643.0
5845,6845,Tablet v1,Electronics,6476.8,5603.8908,Completed,12790.0
5846,6846,Marker v1,Office Supplies,2957.07,2626.2198,Completed,14176.0
5847,6847,Marker v1,Office Supplies,3136.65,2699.1556,Completed,12911.0
5849,6849,Desk v1,Furniture,1733.38,1678.0543999999998,Completed,11602.0
5850,6850,Mixer v1,Home Appliances,5350.14,5145.5905999999995,Completed,12360.0
5851,6851,Vacuum v1,Home Appliances,3845.86,3516.5887999999995,Completed,13293.0
5852,6852,Shoes v1,Clothing,5694.94,5780.749199999999,Completed,14916.0
5853,6853,Shirt v1,Clothing,4761.37,3937.0818,Completed,12309.0
5855,6855,Marker v1,Office Supplies,3765.47,3537.109,Completed,13731.0
5856,6856,Table v1,Furniture,2737.01,2274.686,Completed,11267.0
5859,6859,Notebook v1,Office Supplies,6113.28,5331.7474,Completed,11970.0
5860,6860,Printer v1,Office Supplies,3237.75,2803.1371999999997,Completed,13654.0
5862,6862,Jeans v1,Clothing,331.38,333.6096,Completed,11557.0
5863,6863,Marker v1,Office Supplies,2043.1,1733.007,Completed,14719.0
5865,6865,Shoes v1,Clothing,4066.52,3214.8509999999997,Completed,10462.0
5866,6866,Shoes v1,Clothing,6067.06,5222.715399999999,Completed,10621.0
5867,6867,Jacket v1,Clothing,3245.32,2637.7601999999997,Completed,13778.0
5868,6868,Chair v1,Furniture,4656.65,5135.9382,Completed,12756.0
5869,6869,Chair v1,Furniture,4709.64,4254.785,Completed,14913.0
5870,6870,Fan v1,Home Appliances,3659.01,3879.25,Completed,14591.0
5872,6872,Fan v1,Home Appliances,4301.43,4654.923,Completed,14928.0
5873,6873,Marker v1,Office Supplies,2725.97,2831.174,Completed,13697.0
5874,6874,Fan v1,Home Appliances,6272.37,5625.7562,Completed,12149.0
5875,6875,Headphones v1,Electronics,4085.73,3721.0119999999997,Completed,10686.0
5878,6878,Microwave v1,Home Appliances,3215.38,2566.8657999999996,Completed,13554.0
5882,6882,Shoes v1,Clothing,1903.72,2123.174,Completed,13224.0
5884,6884,Headphones v1,Electronics,4724.74,4208.824,Completed,13131.0
5885,6885,Printer v1,Office Supplies,2912.12,2347.9757999999997,Completed,13280.0
5886,6886,Notebook v1,Office Supplies,4075.84,3771.87,Completed,10924.0
5887,6887,Mixer v1,Home Appliances,3110.51,2955.5342,Completed,13843.0
5888,6888,Chair v1,Furniture,1375.22,1336.7512,Completed,10283.0
5890,6890,Jacket v1,Clothing,3393.12,3001.507,Completed,13257.0
5891,6891,Microwave v1,Home Appliances,731.49,611.6057999999999,Completed,11473.0
5892,6892,Shirt v1,Clothing,5229.59,5867.9158,Completed,10936.0
5893,6893,Jeans v1,Clothing,4059.5,3747.9278,Completed,11772.0
5894,6894,Printer v1,Office Supplies,884.47,891.4192,Completed,12807.0
5895,6895,Table v1,Furniture,473.24,417.366,Completed,12851.0
5898,6898,Jeans v1,Clothing,5634.49,5669.545999999999,Completed,14130.0
5899,6899,Vacuum v1,Home Appliances,3422.25,3667.2394,Completed,11121.0
5900,6900,Tablet v1,Electronics,5149.56,4364.8436,Completed,13850.0
5901,6901,Shoes v1,Clothing,1166.09,1037.9633999999999,Completed,13534.0
5902,6902,Sofa v1,Furniture,351.67,331.0372,Completed,13213.0
5903,6903,Desk v1,Furniture,2846.93,2569.863,Completed,14704.0
5904,6904,Chair v1,Furniture,5260.68,4298.5394,Completed,12848.0
5905,6905,Sofa v1,Furniture,6621.96,5391.891999999999,Completed,10796.0
5906,6906,Mixer v1,Home Appliances,6709.16,5434.4074,Completed,11695.0
5907,6907,Jacket v1,Clothing,5110.29,5495.307199999999,Completed,10343.0
5908,6908,Notebook v1,Office Supplies,6601.19,5723.0118,Completed,10017.0
5909,6909,Fan v1,Home Appliances,2870.64,3054.902,Completed,10069.0
5910,6910,Tablet v1,Electronics,988.11,924.3883999999999,Completed,11645.0
5911,6911,Printer v1,Office Supplies,3977.06,4302.9762,Completed,12023.0
5912,6912,Sofa v1,Furniture,1881.12,1772.4307999999999,Completed,12866.0
5915,6915,Chair v1,Furniture,1506.81,1271.391,Completed,11570.0
5917,6917,Jeans v1,Clothing,1682.91,1700.9817999999998,Completed,10728.0
5918,6918,Vacuum v1,Home Appliances,6041.7,5092.6676,Completed,11734.0
5919,6919,Pen v1,Office Supplies,2201.02,2046.297,Completed,14924.0
5921,6921,Mobile v1,Electronics,2334.4,2470.8138,Completed,10058.0
5922,6922,,Clothing,2631.19,2700.6778,Completed,10255.0
5923,6923,Vacuum v1,Home Appliances,346.94,371.58199999999994,Completed,10952.0
5924,6924,Desk v1,Furniture,5935.18,5836.8228,Completed,13920.0
5925,6925,Printer v1,Office Supplies,2397.9,2002.1178,Completed,12116.0
5926,6926,Tablet v1,Electronics,3197.44,3281.875,Completed,13031.0
5927,6927,Jeans v1,Clothing,3066.89,2726.862,Completed,12524.0
5928,6928,Tablet v1,Electronics,1610.58,1668.5318,Completed,14410.0
5929,6929,Tablet v1,Electronics,5986.9,5589.2234,Completed,14940.0
5930,6930,Shoes v1,Clothing,131.95,131.511,Completed,12186.0
5931,6931,Pen v1,Office Supplies,1319.5,1147.2667999999999,Completed,11661.0
5932,6932,Headphones v1,Electronics,7030.01,5786.2834,Completed,10901.0
5933,6933,Sofa v1,Furniture,1572.9,1763.6043999999997,Completed,12747.0
5934,6934,Desk v1,Furniture,3211.43,2772.3273999999997,Completed,13466.0
5935,6935,Headphones v1,Electronics,4807.09,4550.1272,Completed,10118.0
5936,6936,Notebook v1,Office Supplies,2757.12,2686.0812,Completed,12908.0
5937,6937,Microwave v1,Home Appliances,3521.07,3608.1331999999998,Completed,13047.0
5938,6938,Pen v1,Office Supplies,4374.88,4876.999,Completed,12206.0
5940,6940,Notebook v1,Office Supplies,1168.7,1217.8898,Completed,11247.0
5941,6941,Microwave v1,Home Appliances,1047.95,845.8122,Completed,11240.0
5943,6943,Printer v1,Office Supplies,2376.69,2366.5018,Completed,10866.0
5944,6944,Mixer v1,Home Appliances,1114.42,1058.6842,Completed,11225.0
5945,6945,Chair v1,Furniture,4098.88,3324.9095999999995,Completed,10167.0
5946,6946,Mixer v1,Home Appliances,4870.28,4645.683599999999,Completed,12676.0
5947,6947,Printer v1,Office Supplies,1391.33,1438.5615999999998,Completed,10932.0
5948,6948,Jacket v1,Clothing,5631.36,5633.025,Completed,11955.0
5949,6949,Sofa v1,Furniture,5215.39,5568.4908000000005,Completed,10994.0
5950,6950,Shirt v1,Clothing,6828.82,5504.2162,Completed,14286.0
5953,6953,Shirt v1,Clothing,2559.22,2863.5414,Completed,12770.0
5955,6955,Printer v1,Office Supplies,2794.25,2667.4726,Completed,10269.0
5958,6958,Printer v1,Office Supplies,1237.88,1225.2294,Completed,11832.0
5959,6959,Table v1,Furniture,6601.19,5402.4648,Completed,14593.0
5960,6960,Vacuum v1,Home Appliances,4262.96,4053.2056,Completed,13684.0
5961,6961,Pen v1,Office Supplies,4195.08,4529.843,Completed,13754.0
5962,6962,Mixer v1,Home Appliances,2480.2,2308.729,Completed,11521.0
5963,6963,Headphones v1,Electronics,870.39,741.5592,Completed,11778.0
5965,6965,Mobile v1,Electronics,5239.85,5000.3326,Completed,11776.0
5966,6966,Mobile v1,Electronics,4884.46,5203.328,Completed,11840.0
5968,6968,Jeans v1,Clothing,1271.97,1288.2885999999999,Completed,10465.0
5969,6969,Jacket v1,Clothing,5375.42,4528.663,Completed,12494.0
5970,6970,Desk v1,Furniture,1551.83,1561.5412,Completed,14606.0
5972,6972,Vacuum v1,Home Appliances,5449.97,4401.0578,Completed,10072.0
5975,6975,Marker v1,Office Supplies,1376.98,1537.1388,Completed,12855.0
5976,6976,Fan v1,Home Appliances,1837.95,1952.4634,Completed,12903.0
5978,6978,Printer v1,Office Supplies,4120.41,3256.3751999999995,Completed,14300.0
5979,6979,Table v1,Furniture,6312.95,5205.7588,Completed,11953.0
5980,6980,Pen v1,Office Supplies,4492.44,3950.9231999999997,Completed,10087.0
5981,6981,Shirt v1,Clothing,3520.0,2852.2252,Completed,12126.0
5982,6982,Shirt v1,Clothing,4634.19,3858.895,Completed,10482.0
5984,6984,Jacket v1,Clothing,769.45,816.1823999999999,Completed,10878.0
5985,6985,Vacuum v1,Home Appliances,3103.73,2618.0896,Completed,12259.0
5986,6986,Shoes v1,Clothing,1127.6,923.9282,Completed,13784.0
5987,6987,Jacket v1,Clothing,2766.07,2324.5056,Completed,13148.0
5988,6988,Marker v1,Office Supplies,3786.22,3785.086,Completed,11405.0
5989,6989,Vacuum v1,Home Appliances,5444.32,5025.8678,Completed,10268.0
5990,6990,Jacket v1,Clothing,2963.5,2602.8676,Completed,12589.0
5991,6991,Laptop v1,Electronics,913.6,947.127,Completed,14148.0
5992,6992,Table v1,Furniture,2537.65,2077.2838,Completed,11463.0
5993,6993,Fan v1,Home Appliances,4604.64,4154.083799999999,Completed,13568.0
5994,6994,Jacket v1,Clothing,3867.21,3264.7059999999997,Completed,11809.0
5995,6995,Laptop v1,Electronics,5353.74,5206.868,Completed,11199.0
5996,6996,Pen v1,Office Supplies,2865.85,2509.8481999999995,Completed,10297.0
5997,6997,Microwave v1,Home Appliances,1675.18,1882.041,Completed,11635.0
5998,6998,Chair v1,Furniture,3244.26,3568.0013999999996,Completed,10009.0
5999,6999,Shirt v1,Clothing,4250.15,3627.8981999999996,Completed,11860.0
6000,7000,Table v1,Furniture,5466.39,4418.4274,Completed,13713.0
6001,7001,Jeans v1,Clothing,5559.21,5734.634799999999,Completed,14735.0
6002,7002,Table v1,Furniture,4638.78,4039.435,Completed,13473.0
6004,7004,Fan v1,Home Appliances,3048.94,2763.3594,Completed,13515.0
6005,7005,Table v1,Furniture,643.49,578.6247999999999,Completed,10984.0
6007,7007,Desk v1,Furniture,4127.27,3660.4779999999996,Completed,12005.0
6010,7010,Table v1,Furniture,5614.52,5328.4552,Completed,12283.0
6011,7011,Microwave v1,Home Appliances,4073.6,4026.514,Completed,12502.0
6012,7012,Jacket v1,Clothing,4689.18,4812.252399999999,Completed,13728.0
6014,7014,Chair v1,Furniture,6969.21,5623.4434,Completed,14510.0
6015,7015,Vacuum v1,Home Appliances,1338.7,1209.972,Completed,13155.0
6016,7016,Pen v1,Office Supplies,3621.79,3196.2778,Completed,14160.0
6017,7017,Pen v1,Office Supplies,4131.66,3766.265,Completed,12247.0
6018,7018,Mixer v1,Home Appliances,3958.85,4231.5626,Completed,10267.0
6019,7019,Printer v1,Office Supplies,4415.3,4461.757,Completed,14351.0
6020,7020,Mobile v1,Electronics,3173.62,3350.7398,Completed,12336.0
6021,7021,Shirt v1,Clothing,4128.6,4047.2701999999995,Completed,12339.0
6023,7023,,Furniture,2181.86,1922.6802,Completed,12885.0
6026,7026,Sofa v1,Furniture,5935.8,5568.2666,Completed,13424.0
6028,7028,Pen v1,Office Supplies,4922.08,3958.3218,Completed,14552.0
6029,7029,Mobile v1,Electronics,1075.55,1116.7166,Completed,11074.0
6030,7030,Laptop v1,Electronics,4072.55,4300.4746,Completed,14228.0
6031,7031,Mobile v1,Electronics,6018.62,5565.9184,Completed,14686.0
6032,7032,Pen v1,Office Supplies,4616.08,4919.3138,Completed,12568.0
6033,7033,Jacket v1,Clothing,343.49,350.2476,Completed,13368.0
6035,7035,Pen v1,Office Supplies,5667.6,4912.835599999999,Completed,10771.0
6037,7037,Headphones v1,Electronics,350.32,378.73279999999994,Completed,11145.0
6038,7038,Vacuum v1,Home Appliances,237.37,266.4086,Completed,10276.0
6039,7039,Desk v1,Furniture,3512.71,3131.0473999999995,Completed,12444.0
6040,7040,Marker v1,Office Supplies,5826.75,5200.094799999999,Completed,11500.0
6041,7041,Shirt v1,Clothing,3012.95,2978.615,Completed,11249.0
6042,7042,Jeans v1,Clothing,2816.18,2997.5304,Completed,10300.0
6043,7043,Table v1,Furniture,1100.38,932.0819999999999,Completed,12093.0
6045,7045,Vacuum v1,Home Appliances,5851.8,4697.2968,Completed,14350.0
6048,7048,Fan v1,Home Appliances,3230.58,2638.5272,Completed,14556.0
6049,7049,Table v1,Furniture,7386.97,5818.8632,Completed,13144.0
6050,7050,Chair v1,Furniture,4739.14,3991.5152,Completed,13910.0
6051,7051,Tablet v1,Electronics,3536.34,3787.2571999999996,Completed,11120.0
6052,7052,Marker v1,Office Supplies,2761.44,2653.3244,Completed,12400.0
6053,7053,Jacket v1,Clothing,1601.78,1453.7246,Completed,13674.0
6054,7054,Mixer v1,Home Appliances,2920.11,3128.3215999999998,Completed,10035.0
6055,7055,Microwave v1,Home Appliances,982.7,797.8924,Completed,12129.0
6057,7057,Vacuum v1,Home Appliances,3934.1,3897.9057999999995,Completed,11588.0
6058,7058,Jacket v1,Clothing,1562.72,1336.3028,Completed,11226.0
6060,7060,Shoes v1,Clothing,3751.7,4125.6104,Completed,10918.0
6061,7061,Laptop v1,Electronics,2064.76,2162.2909999999997,Completed,12413.0
6062,7062,Mixer v1,Home Appliances,5047.62,5020.9,Completed,12435.0
6064,7064,Mixer v1,Home Appliances,4525.73,4572.2876,Completed,12742.0
6065,7065,Vacuum v1,Home Appliances,870.14,795.5678,Completed,13499.0
6066,7066,Jeans v1,Clothing,2585.49,2224.5006,Completed,13976.0
6068,7068,Notebook v1,Office Supplies,3471.95,2845.1334,Completed,12676.0
6070,7070,Desk v1,Furniture,4200.38,4449.603,Completed,12080.0
6071,7071,Chair v1,Furniture,3501.28,3001.33,Completed,12913.0
6074,7074,Table v1,Furniture,569.87,575.309,Completed,12681.0
6075,7075,Vacuum v1,Home Appliances,6158.54,5251.613600000001,Completed,14697.0
6076,7076,Microwave v1,Home Appliances,4427.23,4167.229,Completed,13805.0
6078,7078,Chair v1,Furniture,2499.89,2410.4449999999997,Completed,10221.0
6080,7080,Headphones v1,Electronics,2235.89,2344.7308,Completed,13712.0
6081,7081,Desk v1,Furniture,743.17,703.1737999999999,Completed,13009.0
6085,7085,Mixer v1,Home Appliances,1845.19,1884.3538,Completed,13026.0
6088,7088,Notebook v1,Office Supplies,1394.19,1229.3593999999998,Completed,10599.0
6089,7089,Chair v1,Furniture,4725.97,5085.894399999999,Completed,12611.0
6090,7090,Headphones v1,Electronics,219.44,180.5282,Completed,11708.0
6092,7092,Tablet v1,Electronics,5045.37,5004.875599999999,Completed,11591.0
6095,7095,Pen v1,Office Supplies,678.09,643.0882,Completed,11996.0
6096,7096,Pen v1,Office Supplies,4074.96,3276.9071999999996,Completed,14525.0
6097,7097,Table v1,Furniture,1556.12,1668.3784,Completed,10989.0
6101,7101,Jacket v1,Clothing,1129.28,1054.0585999999998,Completed,10904.0
6102,7102,Laptop v1,Electronics,884.96,798.6357999999999,Completed,13513.0
6104,7104,Table v1,Furniture,4473.69,4597.0086,Completed,13174.0
6105,7105,Desk v1,Furniture,7020.85,5568.2194,Completed,12902.0
6106,7106,Headphones v1,Electronics,6468.19,5299.3446,Completed,10210.0
6107,7107,Sofa v1,Furniture,3088.83,2595.9292,Completed,10141.0
6108,7108,Printer v1,Office Supplies,3167.73,3172.1585999999998,Completed,10373.0
6109,7109,Mixer v1,Home Appliances,2021.2,2150.5382,Completed,11215.0
6110,7110,Notebook v1,Office Supplies,2167.76,2326.9954,Completed,10031.0
6111,7111,Chair v1,Furniture,4872.71,4246.7256,Completed,10102.0
6112,7112,Pen v1,Office Supplies,2780.94,2519.8545999999997,Completed,13744.0
6113,7113,Table v1,Furniture,2478.2,2000.7843999999998,Completed,13350.0
6115,7115,Headphones v1,Electronics,2190.82,2389.5708,Completed,12968.0
6116,7116,Notebook v1,Office Supplies,3242.05,3308.3187999999996,Completed,10498.0
6117,7117,Headphones v1,Electronics,1612.0,1717.0534,Completed,14382.0
6118,7118,Shirt v1,Clothing,202.14,187.6554,Completed,10117.0
6119,7119,Fan v1,Home Appliances,4717.26,5143.443,Completed,10785.0
6121,7121,Shirt v1,Clothing,3775.57,3032.6236,Completed,14371.0
6122,7122,Vacuum v1,Home Appliances,2474.5,2149.547,Completed,14925.0
6123,7123,Shirt v1,Clothing,2600.42,2727.6643999999997,Completed,10872.0
